exchange,market_type,symbol_raw,leverage_max,price_usd,volume_24h_usd,open_interest_base,open_interest_usd,daily_snapshot
drift,CROSS,1KMEW-USD,4,2.68831,7240.184936,675.0,1814.60925,2025-09-25
drift,CROSS,1KWEN-USD,4,0.033148,157.031367,282358.0,9359.602984,2025-09-25
drift,CROSS,1MBONK-USD,10,20.0224,2165925.881424,123061.3,2463982.5731200003,2025-09-25
drift,CROSS,1MPEPE-USD,4,9.5456,33417.885305,30701.0,293059.4656,2025-09-25
drift,CROSS,ADA-USD,10,0.805245,165784.23112,863513.0,695339.525685,2025-09-25
drift,CROSS,AI16Z-USD,4,0.091828,47273.85669,634096.0,58227.767488000005,2025-09-25
drift,CROSS,APT-USD,10,4.186261,85635.47562,58429.0,244599.043969,2025-09-25
drift,CROSS,ARB-USD,10,0.425684,35298.437564,736141.0,313363.445444,2025-09-25
drift,CROSS,ASTER-USD,10,2.319067,4496921.576383,670232.0,1554312.913544,2025-09-25
drift,CROSS,AVAX-USD,10,32.536874,1696586.073886,34292.7,1115777.2590197998,2025-09-25
drift,CROSS,BERA-USD,5,2.626318,351722.149709,87161.9,228914.8668842,2025-09-25
drift,CROSS,BNB-USD,10,1007.750013,323350.066255,757.94,763814.04485322,2025-09-25
drift,CROSS,BREAKPOINT-USD,1,1e-06,0.0,0.0,0.0,2025-09-25
drift,CROSS,BTC-USD,101,112844.771533,63402445.94536,936.4396,105672312.71645392,2025-09-25
drift,CROSS,CLOUD-USD,2,0.110069,313117.919026,1120462.0,123328.131878,2025-09-25
drift,CROSS,DBR-USD,2,0.024672,0.0,0.0,0.0,2025-09-25
drift,CROSS,DEMOCRATS-USD,1,1e-06,0.0,0.0,0.0,2025-09-25
drift,CROSS,DOGE-USD,10,0.238241,378286.96131,6501868.0,1549011.534188,2025-09-25
drift,CROSS,DRIFT-USD,5,0.796118,1879002.775195,8270094.0,6583970.695092,2025-09-25
drift,CROSS,DYM-USD,5,0.242627,0.0,547.0,132.716969,2025-09-25
drift,CROSS,ETH-USD,101,4098.670471,54219635.461166,18410.977,75460527.77216017,2025-09-25
drift,CROSS,FARTCOIN-USD,10,0.611697,624562.064512,2231834.0,1365206.1622980002,2025-09-25
drift,CROSS,FED-USD,1,0.999999,0.0,0.0,0.0,2025-09-25
drift,CROSS,FWOG-USD,4,0.033718,12327.037621,6506694.0,219392.708292,2025-09-25
drift,CROSS,GOAT-USD,4,0.083077,871.389549,513102.0,42626.974854,2025-09-25
drift,CROSS,HNT-USD,5,2.294,140533.181697,157785.0,361958.79,2025-09-25
drift,CROSS,HYPE-USD,10,44.900366,11598030.066183,326876.0,14676852.036616,2025-09-25
drift,CROSS,INJ-USD,10,12.25745,164311.340081,36686.5,449682.939425,2025-09-25
drift,CROSS,IO-USD,2,0.558639,5508.033889,43723.0,24425.372997,2025-09-25
drift,CROSS,IP-USD,5,11.531134,122065.665731,23982.4,276544.2680416,2025-09-25
drift,CROSS,JTO-USD,10,1.629082,81076.312814,582842.0,949497.411044,2025-09-25
drift,CROSS,JUP-USD,10,0.466826,1954459.742897,15619887.0,7291769.368662001,2025-09-25
drift,CROSS,KAITO-USD,5,1.01766,3275.584556,78161.0,79541.32326,2025-09-25
drift,CROSS,KAMALA-USD,1,1e-06,0.0,0.0,0.0,2025-09-25
drift,CROSS,KMNO-USD,2,0.067843,19482.595743,19237382.0,1305121.707026,2025-09-25
drift,CROSS,LANDO-USD,1,0.999999,0.0,0.0,0.0,2025-09-25
drift,CROSS,LAUNCHCOIN-USD,4,0.062288,1949.193546,2004882.0,124880.090016,2025-09-25
