exchange,market_type,symbol_raw,leverage_max,price_usd,volume_24h_usd,open_interest_base,open_interest_usd,daily_snapshot
drift,CROSS,1KMEW-USD,4,2.48858,0.0,0.0,0.0,2026-02-16
drift,CROSS,1KMON-USD,5,18.02732,1074294.755676,2658.8,47931.038416,2026-02-16
drift,CROSS,1KPUMP-USD,5,2.0595,16711.4408,16422.0,33821.109,2026-02-16
drift,CROSS,1KWEN-USD,4,0.035257,0.0,460.0,16.21822,2026-02-16
drift,CROSS,1MBONK-USD,10,6.2345,2436958.446834,22502.6,140292.45969999998,2026-02-16
drift,CROSS,1MPEPE-USD,4,3.7944,4027.352248,7697.0,29205.4968,2026-02-16
drift,CROSS,2Z-USD,5,0.082479,8582.270943,74843.0,6172.975797,2026-02-16
drift,CROSS,ADA-USD,10,0.269926,1055.534127,120263.0,32462.110538,2026-02-16
drift,CROSS,AI16Z-USD,4,0.082422,0.0,1091.0,89.92240199999999,2026-02-16
drift,CROSS,APT-USD,10,1.053,75.387523,36620.2,38561.07059999999,2026-02-16
drift,CROSS,ARB-USD,10,0.113199,2198.568634,131448.0,14879.782152,2026-02-16
drift,CROSS,ASTER-USD,10,0.615572,126245.386251,184511.0,113579.805292,2026-02-16
drift,CROSS,AVAX-USD,10,9.072508,6350.042753,5803.6,52653.2074288,2026-02-16
drift,CROSS,BERA-USD,5,0.45575,168549.166918,232114.2,105786.04665,2026-02-16
drift,CROSS,BNB-USD,10,639.653034,108.494,330.57,211450.10344938003,2026-02-16
drift,CROSS,BREAKPOINT-USD,1,1e-06,0.0,0.0,0.0,2026-02-16
drift,CROSS,BTC-USD,101,70514.124768,28054627.871934,567.3997,40009693.23912577,2026-02-16
drift,CROSS,CLOUD-USD,2,0.040558,48.055449,76950.0,3120.9381,2026-02-16
drift,CROSS,DBR-USD,2,0.024672,0.0,0.0,0.0,2026-02-16
drift,CROSS,DEMOCRATS-USD,1,1e-06,0.0,0.0,0.0,2026-02-16
drift,CROSS,DOGE-USD,10,0.096042,4591.446099,3811290.0,366043.91418,2026-02-16
drift,CROSS,DRIFT-USD,5,0.084637,36150.419682,5808022.0,491573.558014,2026-02-16
