exchange,market_type,symbol_raw,leverage_max,price_usd,volume_24h_usd,open_interest_base,open_interest_usd,daily_snapshot
drift,CROSS,1KMEW-USD,4,2.48858,0.0,0.0,0.0,2025-11-25
drift,CROSS,1KMON-USD,5,32.38869,553666.708874,2853.4,92417.888046,2025-11-25
drift,CROSS,1KPUMP-USD,5,2.76856,31851.967829,35968.0,99579.56607999999,2025-11-25
drift,CROSS,1KWEN-USD,4,0.035257,0.0,460.0,16.21822,2025-11-25
drift,CROSS,1MBONK-USD,10,10.0544,2311742.749084,45139.8,453853.60512,2025-11-25
drift,CROSS,1MPEPE-USD,4,4.5136,11691.026441,7630.0,34438.768000000004,2025-11-25
drift,CROSS,2Z-USD,5,0.121019,9343.184055,1704902.0,206325.535138,2025-11-25
drift,CROSS,ADA-USD,10,0.425406,23554.365804,392907.0,167144.995242,2025-11-25
drift,CROSS,AI16Z-USD,4,0.082422,0.0,5532.0,455.95850399999995,2025-11-25
drift,CROSS,APT-USD,10,2.342877,81728.352451,57728.9,135251.7120453,2025-11-25
drift,CROSS,ARB-USD,10,0.218292,7270.721598,97839.0,21357.470988,2025-11-25
drift,CROSS,ASTER-USD,10,1.177904,398563.042793,565686.0,666323.8021440001,2025-11-25
drift,CROSS,AVAX-USD,10,13.881785,37877.820116,17296.2,240102.12971700003,2025-11-25
drift,CROSS,BERA-USD,5,1.059499,83522.973667,79957.6,84714.9972424,2025-11-25
drift,CROSS,BNB-USD,10,861.466653,83284.524376,396.01,341149.40925453,2025-11-25
drift,CROSS,BREAKPOINT-USD,1,1e-06,0.0,0.0,0.0,2025-11-25
drift,CROSS,BTC-USD,101,87788.158337,44159368.922437,1024.0208,89896900.13078141,2025-11-25
drift,CROSS,CLOUD-USD,2,0.07149,13027.8391,524230.0,37477.2027,2025-11-25
drift,CROSS,DBR-USD,2,0.024672,0.0,0.0,0.0,2025-11-25
drift,CROSS,DEMOCRATS-USD,1,1e-06,0.0,0.0,0.0,2025-11-25
drift,CROSS,DOGE-USD,10,0.151435,22522.364194,4159932.0,629959.30242,2025-11-25
drift,CROSS,DRIFT-USD,5,0.220718,894707.377968,5531454.0,1220891.463972,2025-11-25
drift,CROSS,DYM-USD,5,0.242627,0.0,547.0,132.716969,2025-11-25
drift,CROSS,ETH-USD,101,2926.745863,49904574.848996,20568.143,60197727.43484241,2025-11-25
drift,CROSS,FARTCOIN-USD,10,0.277905,233397.371874,1604795.0,445980.554475,2025-11-25
drift,CROSS,FED-USD,1,0.999999,0.0,0.0,0.0,2025-11-25
drift,CROSS,FWOG-USD,4,0.030393,0.0,79070.0,2403.17451,2025-11-25
drift,CROSS,GOAT-USD,4,0.078436,0.0,60.0,4.706160000000001,2025-11-25
drift,CROSS,HNT-USD,5,2.230702,168548.971569,100902.0,225082.293204,2025-11-25
drift,CROSS,HYPE-USD,10,33.292677,12358263.939257,87386.0,2909313.8723219996,2025-11-25
drift,CROSS,INJ-USD,10,5.713074,1062653.993198,17669.0,100944.304506,2025-11-25
drift,CROSS,IO-USD,2,0.501698,0.0,20.0,10.03396,2025-11-25
drift,CROSS,IP-USD,5,2.443475,10118.125168,15176.8,37084.13138,2025-11-25
drift,CROSS,JTO-USD,10,0.513395,605623.908809,526848.0,270481.12896,2025-11-25
drift,CROSS,JUP-USD,10,0.245741,278377.785193,5228196.0,1284782.1132359998,2025-11-25
drift,CROSS,KAITO-USD,5,0.663624,4734.841938,28944.0,19207.933055999998,2025-11-25
drift,CROSS,KAMALA-USD,1,1e-06,0.0,0.0,0.0,2025-11-25
drift,CROSS,KMNO-USD,2,0.057185,9713.275426,5202528.0,297506.56368,2025-11-25
drift,CROSS,LANDO-USD,1,0.999999,0.0,0.0,0.0,2025-11-25
drift,CROSS,LAUNCHCOIN-USD,4,0.074973,0.0,0.0,0.0,2025-11-25
drift,CROSS,LINK-USD,10,12.93429,200117.410035,34747.0,449427.77463,2025-11-25
drift,CROSS,LNDO-USD,1,1e-06,0.0,0.0,0.0,2025-11-25
drift,CROSS,LTC-USD,10,86.0361,114571.411366,803.65,69142.911765,2025-11-25
drift,CROSS,ME-USD,5,0.372594,1285.267008,68215.0,25416.49971,2025-11-25
drift,CROSS,MELANIA-USD,4,0.166519,0.0,0.0,0.0,2025-11-25
drift,CROSS,MET-USD,5,0.3169,30822.8704,428612.0,135827.1428,2025-11-25
drift,CROSS,MICHI-USD,4,0.026661,0.0,272.0,7.251792,2025-11-25
drift,CROSS,MNT-USD,5,1.01623,183732.582951,12435.0,12636.82005,2025-11-25
drift,CROSS,MOODENG-USD,4,0.142865,0.0,3159.0,451.31053499999996,2025-11-25
drift,CROSS,MOTHER-USD,4,0.006176,0.0,909132.0,5614.799232,2025-11-25
drift,CROSS,NBAFINALS25-USD,1,0.999999,0.0,25.0,24.999975,2025-11-25
drift,CROSS,NBAFINALS25-USD,1,1e-06,0.0,103.0,0.000103,2025-11-25
drift,CROSS,OP-USD,10,0.318372,2607.288863,54645.0,17397.43794,2025-11-25
drift,CROSS,PAXG-USD,10,4134.239141,71249.475941,92.942,384244.45424282196,2025-11-25
drift,CROSS,PENGU-USD,5,0.011103,30112.944898,3449958.0,38304.883674,2025-11-25
drift,CROSS,PNUT-USD,4,0.190529,0.0,226.0,43.059554,2025-11-25
drift,CROSS,POL-USD,10,0.136991,31042.501635,318877.0,43683.279107,2025-11-25
drift,CROSS,POPCAT-USD,4,0.102716,39307.445824,1104674.0,113467.694584,2025-11-25
drift,CROSS,PUMP-USD,5,0.005072,0.0,0.0,0.0,2025-11-25
drift,CROSS,PYTH-USD,10,0.076733,43624.005289,3106428.0,238365.53972399997,2025-11-25
drift,CROSS,RAY-USD,5,1.104207,92376.69635,224089.0,247440.64242299998,2025-11-25
drift,CROSS,RENDER-USD,10,1.834014,17637.865018,66357.0,121699.666998,2025-11-25
drift,CROSS,REPUBLICAN-USD,1,0.999999,0.0,0.0,0.0,2025-11-25
drift,CROSS,RLB-USD,5,0.067019,0.0,500.0,33.509499999999996,2025-11-25
drift,CROSS,SEI-USD,10,0.136913,33173.547752,755727.0,103468.850751,2025-11-25
drift,CROSS,SOL-USD,101,137.958443,136074133.760815,2161560.72,298205551.38115895,2025-11-25
drift,CROSS,SUI-USD,10,1.542041,1435851.816169,875814.0,1350541.096374,2025-11-25
drift,CROSS,SUPERBOWL-USD,1,1e-06,0.0,0.0,0.0,2025-11-25
drift,CROSS,SUPERBOWL-USD,1,1e-06,0.0,0.0,0.0,2025-11-25
drift,CROSS,TAO-USD,5,290.874353,117257.952191,2058.27,598697.9545493099,2025-11-25
drift,CROSS,TIA-USD,10,0.63917,165932.375358,142620.5,91158.744985,2025-11-25
drift,CROSS,TNSR-USD,5,0.151314,183506.428586,1775768.0,268698.559152,2025-11-25
drift,CROSS,TON-USD,10,1.519653,2206.949073,15776.0,23974.045727999997,2025-11-25
drift,CROSS,TRUMP-USD,1,0.999999,0.0,0.0,0.0,2025-11-25
drift,CROSS,TRUMP-USD,10,6.322906,18039.65495,26053.2,164731.9345992,2025-11-25
drift,CROSS,VRSTPN-USD,1,0.999999,0.0,0.0,0.0,2025-11-25
drift,CROSS,W-USD,5,0.046833,21406.2054,2588365.0,121220.898045,2025-11-25
drift,CROSS,WARWICK-USD,1,1e-06,0.0,0.0,0.0,2025-11-25
drift,CROSS,WIF-USD,10,0.367328,3703725.628771,1070060.0,393062.99968,2025-11-25
drift,CROSS,WLF-USD,1,0.999999,0.0,884.0,883.999116,2025-11-25
drift,CROSS,XPL-USD,10,0.196854,188221.85897,684321.0,134711.326134,2025-11-25
drift,CROSS,XRP-USD,20,2.253456,1581651.386649,678258.0,1528424.559648,2025-11-25
drift,CROSS,ZEC-USD,5,527.346039,1339938.716542,4523.58,2385491.99509962,2025-11-25
drift,CROSS,ZEX-USD,2,0.077934,0.0,14.0,1.0910760000000002,2025-11-25
dydx,CROSS,1INCH-USD,5,0.1958304169,42788.253,396120.0,77572.344742428,2025-11-25
dydx,CROSS,2Z-USD,5,0.1214989196,107.521,16230.0,1971.927465108,2025-11-25
dydx,CROSS,AAVE-USD,10,178.39876432,97908.555,5932.5,1058350.6693284,2025-11-25
dydx,ISOLATED,ACX-USD,5,0.061644456,0.0,17520.0,1080.01086912,2025-11-25
dydx,CROSS,ADA-USD,10,0.4255574442,243560.707,1017350.0,432940.86585687,2025-11-25
dydx,ISOLATED,AERGO-USD,20,0.0610119488,0.0,0.0,0.0,2025-11-25
