exchange,market_type,symbol_raw,leverage_max,price_usd,volume_24h_usd,open_interest_base,open_interest_usd,daily_snapshot
drift,CROSS,1KMEW-USD,4,2.48858,0.0,0.0,0.0,2025-11-27
drift,CROSS,1KMON-USD,5,45.19488,2483221.508404,4705.9,212682.58579199997,2025-11-27
drift,CROSS,1KPUMP-USD,5,2.93151,71854.623099,85408.0,250374.40608,2025-11-27
drift,CROSS,1KWEN-USD,4,0.035257,0.0,460.0,16.21822,2025-11-27
drift,CROSS,1MBONK-USD,10,9.9437,1466083.427195,45321.5,450663.39955,2025-11-27
drift,CROSS,1MPEPE-USD,4,4.6742,4617.912934,6837.0,31957.5054,2025-11-27
drift,CROSS,2Z-USD,5,0.126696,133210.680558,1458011.0,184724.161656,2025-11-27
drift,CROSS,ADA-USD,10,0.435671,26101.488597,134956.0,58796.415475999995,2025-11-27
drift,CROSS,AI16Z-USD,4,0.082422,0.0,4632.0,381.778704,2025-11-27
drift,CROSS,APT-USD,10,2.274608,201055.024647,109042.0,248027.80553600003,2025-11-27
drift,CROSS,ARB-USD,10,0.218449,2685.249298,206913.0,45199.937937,2025-11-27
drift,CROSS,ASTER-USD,10,1.114984,788192.058112,363357.0,405137.241288,2025-11-27
drift,CROSS,AVAX-USD,10,14.975374,38852.116161,17366.5,260069.832571,2025-11-27
drift,CROSS,BERA-USD,5,1.0305,35095.868906,94539.7,97423.16085,2025-11-27
drift,CROSS,BNB-USD,10,895.226457,106068.305266,409.99,367033.89510543,2025-11-27
drift,CROSS,BREAKPOINT-USD,1,1e-06,0.0,0.0,0.0,2025-11-27
drift,CROSS,BTC-USD,101,90693.371533,52256074.624893,991.9178,89960369.56559598,2025-11-27
drift,CROSS,CLOUD-USD,2,0.076294,1610.69424,573330.0,43741.63902,2025-11-27
drift,CROSS,DBR-USD,2,0.024672,0.0,0.0,0.0,2025-11-27
drift,CROSS,DEMOCRATS-USD,1,1e-06,0.0,0.0,0.0,2025-11-27
drift,CROSS,DOGE-USD,10,0.154923,13335.133507,3938650.0,610187.47395,2025-11-27
drift,CROSS,DRIFT-USD,5,0.233142,418150.981,6779070.0,1580485.9379399999,2025-11-27
drift,CROSS,DYM-USD,5,0.242627,0.0,547.0,132.716969,2025-11-27
drift,CROSS,ETH-USD,101,3036.425907,49558760.444033,18496.375,56162872.23558712,2025-11-27
drift,CROSS,FARTCOIN-USD,10,0.343122,1173318.451082,1610240.0,552508.76928,2025-11-27
drift,CROSS,FED-USD,1,0.999999,0.0,0.0,0.0,2025-11-27
drift,CROSS,FWOG-USD,4,0.030393,0.0,79070.0,2403.17451,2025-11-27
drift,CROSS,GOAT-USD,4,0.078436,0.0,60.0,4.706160000000001,2025-11-27
drift,CROSS,HNT-USD,5,2.226995,68931.269567,101183.0,225334.035085,2025-11-27
drift,CROSS,HYPE-USD,10,36.324327,9842946.013948,81431.9,2957958.9638312995,2025-11-27
drift,CROSS,INJ-USD,10,6.014196,687776.121192,16918.0,101748.167928,2025-11-27
drift,CROSS,IO-USD,2,0.501698,0.0,20.0,10.03396,2025-11-27
drift,CROSS,IP-USD,5,2.648852,171040.68927,60448.9,160120.18966280002,2025-11-27
drift,CROSS,JTO-USD,10,0.534498,1613618.870936,434874.0,232439.28325200002,2025-11-27
drift,CROSS,JUP-USD,10,0.25525,218965.006268,5235654.0,1336400.6834999998,2025-11-27
drift,CROSS,KAITO-USD,5,0.766868,105182.29173,183181.0,140475.647108,2025-11-27
drift,CROSS,KAMALA-USD,1,1e-06,0.0,0.0,0.0,2025-11-27
drift,CROSS,KMNO-USD,2,0.061403,19719.551777,4575838.0,280970.180714,2025-11-27
drift,CROSS,LANDO-USD,1,0.999999,0.0,0.0,0.0,2025-11-27
drift,CROSS,LAUNCHCOIN-USD,4,0.074973,0.0,0.0,0.0,2025-11-27
drift,CROSS,LINK-USD,10,13.455586,100418.35307,32480.0,437037.43328,2025-11-27
drift,CROSS,LNDO-USD,1,1e-06,0.0,0.0,0.0,2025-11-27
drift,CROSS,LTC-USD,10,86.57695,85229.605273,264.69,22916.052895499997,2025-11-27
drift,CROSS,ME-USD,5,0.372498,0.0,65332.0,24336.039335999998,2025-11-27
drift,CROSS,MELANIA-USD,4,0.166519,0.0,0.0,0.0,2025-11-27
drift,CROSS,MET-USD,5,0.331809,3281.87,423808.0,140623.308672,2025-11-27
drift,CROSS,MICHI-USD,4,0.026661,0.0,272.0,7.251792,2025-11-27
drift,CROSS,MNT-USD,5,1.068556,387362.545074,29856.0,31902.807936,2025-11-27
drift,CROSS,MOODENG-USD,4,0.142865,0.0,3159.0,451.31053499999996,2025-11-27
drift,CROSS,MOTHER-USD,4,0.006176,0.0,909132.0,5614.799232,2025-11-27
drift,CROSS,NBAFINALS25-USD,1,0.999999,0.0,25.0,24.999975,2025-11-27
drift,CROSS,NBAFINALS25-USD,1,1e-06,0.0,103.0,0.000103,2025-11-27
drift,CROSS,OP-USD,10,0.326646,2087.443475,52986.0,17307.664956,2025-11-27
drift,CROSS,PAXG-USD,10,4148.204258,21406.955317,89.777,372413.333670466,2025-11-27
drift,CROSS,PENGU-USD,5,0.011527,30366.473945,2581650.0,29758.67955,2025-11-27
drift,CROSS,PNUT-USD,4,0.190529,0.0,226.0,43.059554,2025-11-27
drift,CROSS,POL-USD,10,0.13745,2936.903896,297454.0,40885.052299999996,2025-11-27
drift,CROSS,POPCAT-USD,4,0.109905,5372.719514,1094068.0,120243.54354,2025-11-27
drift,CROSS,PUMP-USD,5,0.005072,0.0,0.0,0.0,2025-11-27
drift,CROSS,PYTH-USD,10,0.07845,20313.444806,2964078.0,232531.91910000003,2025-11-27
drift,CROSS,RAY-USD,5,1.148494,28603.919289,265295.0,304689.71573,2025-11-27
drift,CROSS,RENDER-USD,10,1.817506,5239.49138,63255.0,114966.34203,2025-11-27
drift,CROSS,REPUBLICAN-USD,1,0.999999,0.0,0.0,0.0,2025-11-27
drift,CROSS,RLB-USD,5,0.067019,0.0,500.0,33.509499999999996,2025-11-27
drift,CROSS,SEI-USD,10,0.140649,5589.032004,729460.0,102597.81954,2025-11-27
drift,CROSS,SOL-USD,101,142.718949,144751166.764794,1986657.84,283533718.94741017,2025-11-27
drift,CROSS,SUI-USD,10,1.554985,2235674.841681,903387.0,1404753.234195,2025-11-27
drift,CROSS,SUPERBOWL-USD,1,1e-06,0.0,0.0,0.0,2025-11-27
drift,CROSS,SUPERBOWL-USD,1,1e-06,0.0,0.0,0.0,2025-11-27
drift,CROSS,TAO-USD,5,306.948515,265432.673477,2344.72,719708.3220907999,2025-11-27
drift,CROSS,TIA-USD,10,0.631418,59665.650712,84292.5,53223.801765000004,2025-11-27
drift,CROSS,TNSR-USD,5,0.149071,40097.871829,1816282.0,270754.97402200004,2025-11-27
drift,CROSS,TON-USD,10,1.597088,2157.602461,15625.0,24954.5,2025-11-27
drift,CROSS,TRUMP-USD,1,0.999999,0.0,0.0,0.0,2025-11-27
drift,CROSS,TRUMP-USD,10,6.2659,14251.96722,26230.2,164355.81018,2025-11-27
drift,CROSS,VRSTPN-USD,1,0.999999,0.0,0.0,0.0,2025-11-27
drift,CROSS,W-USD,5,0.046857,2097.840093,2607339.0,122172.08352300001,2025-11-27
drift,CROSS,WARWICK-USD,1,1e-06,0.0,0.0,0.0,2025-11-27
drift,CROSS,WIF-USD,10,0.383509,2743888.219528,1097497.0,420899.976973,2025-11-27
drift,CROSS,WLF-USD,1,0.999999,0.0,884.0,883.999116,2025-11-27
