exchange,market_type,symbol_raw,leverage_max,price_usd,volume_24h_usd,open_interest_base,open_interest_usd,daily_snapshot
drift,CROSS,1KMEW-USD,4,2.48858,0.0,0.0,0.0,2026-01-30
drift,CROSS,1KMON-USD,5,19.82069,601030.499395,3113.6,61713.700383999996,2026-01-30
drift,CROSS,1KPUMP-USD,5,2.89246,136924.942561,42825.0,123869.5995,2026-01-30
drift,CROSS,1KWEN-USD,4,0.035257,0.0,460.0,16.21822,2026-01-30
drift,CROSS,1MBONK-USD,10,8.1501,273450.40526,47156.5,384330.19065,2026-01-30
drift,CROSS,1MPEPE-USD,4,4.6671,5705.66502,5457.0,25468.3647,2026-01-30
drift,CROSS,2Z-USD,5,0.123115,14185.27818,93779.0,11545.601585,2026-01-30
drift,CROSS,ADA-USD,10,0.331546,21642.254634,226026.0,74938.016196,2026-01-30
drift,CROSS,AI16Z-USD,4,0.082422,0.0,3577.0,294.823494,2026-01-30
drift,CROSS,APT-USD,10,1.472164,62206.099479,64624.8,95138.3040672,2026-01-30
drift,CROSS,ARB-USD,10,0.156593,5396.083522,277329.0,43427.780097,2026-01-30
drift,CROSS,ASTER-USD,10,0.61049,66899.854508,275886.0,168425.64414,2026-01-30
drift,CROSS,AVAX-USD,10,10.991061,52490.358227,16316.6,179336.74591260002,2026-01-30
drift,CROSS,BERA-USD,5,0.561782,1767.071829,115280.5,64762.509851,2026-01-30
drift,CROSS,BNB-USD,10,860.233728,37107.220699,313.2,269425.2036096,2026-01-30
drift,CROSS,BREAKPOINT-USD,1,1e-06,0.0,0.0,0.0,2026-01-30
drift,CROSS,BTC-USD,101,84007.220947,44925022.366604,689.3759,57912553.54683697,2026-01-30
drift,CROSS,CLOUD-USD,2,0.053108,10593.185491,154744.0,8218.144352000001,2026-01-30
drift,CROSS,DBR-USD,2,0.024672,0.0,0.0,0.0,2026-01-30
drift,CROSS,DEMOCRATS-USD,1,1e-06,0.0,0.0,0.0,2026-01-30
drift,CROSS,DOGE-USD,10,0.115752,27072.103112,3834306.0,443828.58811199997,2026-01-30
drift,CROSS,DRIFT-USD,5,0.128951,294806.5254,10011622.0,1291008.668522,2026-01-30
drift,CROSS,DYM-USD,5,0.242627,0.0,547.0,132.716969,2026-01-30
drift,CROSS,ETH-USD,101,2795.560661,23265953.32684,10029.719,28038687.877284255,2026-01-30
drift,CROSS,FARTCOIN-USD,10,0.265526,1138412.687104,1644797.0,436736.36822199996,2026-01-30
drift,CROSS,FED-USD,1,0.999999,0.0,0.0,0.0,2026-01-30
drift,CROSS,FWOG-USD,4,0.030393,0.0,17655.0,536.588415,2026-01-30
drift,CROSS,GOAT-USD,4,0.078436,0.0,60.0,4.706160000000001,2026-01-30
drift,CROSS,HNT-USD,5,1.030503,21465.851698,63841.0,65788.34202299999,2026-01-30
drift,CROSS,HYPE-USD,10,32.445294,4638112.334378,57653.4,1870581.5130995999,2026-01-30
drift,CROSS,INJ-USD,10,4.067874,177820.682851,33196.5,135039.179241,2026-01-30
drift,CROSS,IO-USD,2,0.501698,0.0,20.0,10.03396,2026-01-30
drift,CROSS,IP-USD,5,1.904954,55736.892081,12701.5,24195.773231,2026-01-30
drift,CROSS,JTO-USD,10,0.382033,344500.855395,861640.0,329174.91412000003,2026-01-30
drift,CROSS,JUP-USD,10,0.200537,156191.098417,5689606.0,1140976.5184219999,2026-01-30
drift,CROSS,KAITO-USD,5,0.388324,93.305223,19873.0,7717.162852,2026-01-30
drift,CROSS,KAMALA-USD,1,1e-06,0.0,0.0,0.0,2026-01-30
drift,CROSS,KMNO-USD,2,0.038974,12887.901296,4600960.0,179317.81504000002,2026-01-30
drift,CROSS,LANDO-USD,1,0.999999,0.0,0.0,0.0,2026-01-30
drift,CROSS,LAUNCHCOIN-USD,4,0.074973,0.0,0.0,0.0,2026-01-30
drift,CROSS,LINK-USD,10,10.970523,11107.60282,35900.0,393841.7757,2026-01-30
drift,CROSS,LIT-USD,10,1.633256,1513767.524339,79710.0,130186.83576,2026-01-30
drift,CROSS,LNDO-USD,1,1e-06,0.0,0.0,0.0,2026-01-30
drift,CROSS,LTC-USD,10,65.341616,1209.6454,357.82,23380.53703712,2026-01-30
drift,CROSS,ME-USD,5,0.186155,178.287452,151716.0,28242.69198,2026-01-30
drift,CROSS,MELANIA-USD,4,0.166519,0.0,0.0,0.0,2026-01-30
drift,CROSS,MET-USD,5,0.261231,7625.6311,106944.0,27937.088064,2026-01-30
drift,CROSS,MICHI-USD,4,0.026661,0.0,272.0,7.251792,2026-01-30
drift,CROSS,MNT-USD,5,0.837215,34169.518365,17944.0,15022.98596,2026-01-30
drift,CROSS,MOODENG-USD,4,0.142865,0.0,3159.0,451.31053499999996,2026-01-30
drift,CROSS,MOTHER-USD,4,0.006176,0.0,3646.0,22.517696,2026-01-30
drift,CROSS,NBAFINALS25-USD,1,0.999999,0.0,25.0,24.999975,2026-01-30
drift,CROSS,NBAFINALS25-USD,1,1e-06,0.0,100.0,9.999999999999999e-05,2026-01-30
drift,CROSS,OP-USD,10,0.265921,8523.296291,69338.0,18438.430298000003,2026-01-30
drift,CROSS,PAXG-USD,10,5346.126623,3299378.4787,330.697,1767948.035846231,2026-01-30
drift,CROSS,PENGU-USD,5,0.009079,7210.884302,1848700.0,16784.3473,2026-01-30
drift,CROSS,PNUT-USD,4,0.190529,0.0,226.0,43.059554,2026-01-30
drift,CROSS,POL-USD,10,0.111455,4802.117528,98111.0,10934.961505,2026-01-30
drift,CROSS,POPCAT-USD,4,0.067512,4298.770678,1227130.0,82846.00056,2026-01-30
drift,CROSS,PUMP-USD,5,0.005072,0.0,0.0,0.0,2026-01-30
drift,CROSS,PYTH-USD,10,0.059953,15256.501376,3749990.0,224823.15047,2026-01-30
drift,CROSS,RAY-USD,5,0.933146,16393.51374,223304.0,208375.234384,2026-01-30
drift,CROSS,RENDER-USD,10,1.738506,160270.688251,89605.0,155778.83013000002,2026-01-30
drift,CROSS,REPUBLICAN-USD,1,0.999999,0.0,0.0,0.0,2026-01-30
drift,CROSS,RLB-USD,5,0.067019,0.0,500.0,33.509499999999996,2026-01-30
drift,CROSS,SEI-USD,10,0.099166,7875.24103,581734.0,57688.233844,2026-01-30
drift,CROSS,SOL-USD,101,117.0918,116229303.480951,975629.55,114238220.14269002,2026-01-30
drift,CROSS,SUI-USD,10,1.301812,891840.540546,1024087.0,1333168.745644,2026-01-30
drift,CROSS,SUPERBOWL-USD,1,1e-06,0.0,0.0,0.0,2026-01-30
drift,CROSS,SUPERBOWL-USD,1,1e-06,0.0,0.0,0.0,2026-01-30
drift,CROSS,TAO-USD,5,218.86,93192.643165,2496.1,546296.446,2026-01-30
drift,CROSS,TIA-USD,10,0.409288,10106.096615,28571.5,11693.972092,2026-01-30
drift,CROSS,TNSR-USD,5,0.054156,2844.755184,1412008.0,76468.705248,2026-01-30
drift,CROSS,TON-USD,10,1.454133,18859.842559,18012.0,26191.843596,2026-01-30
drift,CROSS,TRUMP-USD,1,0.999999,0.0,0.0,0.0,2026-01-30
drift,CROSS,TRUMP-USD,10,4.550216,771.879111,18639.8,84815.1161968,2026-01-30
drift,CROSS,VRSTPN-USD,1,0.999999,0.0,0.0,0.0,2026-01-30
drift,CROSS,W-USD,5,0.026425,11989.298266,1398706.0,36960.80605,2026-01-30
drift,CROSS,WARWICK-USD,1,1e-06,0.0,0.0,0.0,2026-01-30
drift,CROSS,WIF-USD,10,0.290309,142057.931244,805708.0,233904.283772,2026-01-30
drift,CROSS,WLF-USD,1,0.999999,0.0,859.0,858.999141,2026-01-30
drift,CROSS,XPL-USD,10,0.126416,16084.325794,467592.0,59111.110272,2026-01-30
drift,CROSS,XRP-USD,20,1.788796,888695.574353,542656.0,970700.882176,2026-01-30
drift,CROSS,ZEC-USD,5,348.955894,890274.047618,4329.42,1510776.62660148,2026-01-30
drift,CROSS,ZEX-USD,2,0.077934,0.0,14.0,1.0910760000000002,2026-01-30
dydx,CROSS,1INCH-USD,5,0.1118287496,4243.062,578780.0,64724.243693488,2026-01-30
dydx,CROSS,2Z-USD,5,0.122954028,4006.413,2110.0,259.43299908,2026-01-30
dydx,CROSS,AAVE-USD,10,142.5966305,45957.679,11701.6,1668608.7314588001,2026-01-30
dydx,ISOLATED,ACX-USD,5,0.0422109047,22875.0,0.0,0.0,2026-01-30
dydx,CROSS,ADA-USD,10,0.3256440982,273029.109,1270170.0,413623.36421069404,2026-01-30
dydx,ISOLATED,AERGO-USD,20,0.05508610061,6.59,100.0,5.508610061,2026-01-30
dydx,ISOLATED,AERO-USD,20,0.416206411,0.0,0.0,0.0,2026-01-30
dydx,CROSS,AEVO-USD,5,0.032422787,148.842,39299.0,1274.183106313,2026-01-30
dydx,CROSS,AGIX-USD,5,0.5984417141,0.0,0.0,0.0,2026-01-30
dydx,ISOLATED,AI16Z-USD,20,0.055613316,0.0,0.0,0.0,2026-01-30
dydx,ISOLATED,AITECH-USD,20,0.00784849279,0.0,0.0,0.0,2026-01-30
dydx,ISOLATED,AIXBT-USD,20,0.0271433565,0.0,55010.0,1493.156041065,2026-01-30
dydx,ISOLATED,AKT-USD,20,0.406941111,0.0,4963.0,2019.648733893,2026-01-30
dydx,CROSS,ALGO-USD,5,0.1119403521,11130.669,1426800.0,159716.49437628,2026-01-30
dydx,ISOLATED,ALPACA-USD,20,0.00319533113,0.0,0.0,0.0,2026-01-30
dydx,ISOLATED,ALT-USD,20,0.0100758937,0.0,0.0,0.0,2026-01-30
dydx,ISOLATED,AMPL-USD,20,1.2639972,0.0,0.0,0.0,2026-01-30
dydx,ISOLATED,ANIME-USD,5,0.006228019145,0.0,0.0,0.0,2026-01-30
dydx,CROSS,APE-USD,5,0.163079842,2998.565,133647.0,21795.131643774,2026-01-30
dydx,ISOLATED,API3-USD,20,0.3650571737,0.0,400.0,146.02286948,2026-01-30
dydx,CROSS,APT-USD,10,1.465421684,128444.563,62398.0,91439.382238232,2026-01-30
dydx,ISOLATED,AR-USD,20,2.92305388,0.0,0.0,0.0,2026-01-30
dydx,CROSS,ARB-USD,10,0.154391571,14553.1,1344651.0,207602.780336721,2026-01-30
dydx,CROSS,ARKM-USD,5,0.149986091,6026.184,15895.0,2384.0289164449996,2026-01-30
dydx,CROSS,ASTER-USD,5,0.606950269,32264.53,45712.0,27744.910696528,2026-01-30
dydx,CROSS,ASTR-USD,5,0.0094855217,2999.16,1431820.0,13581.559680494,2026-01-30
dydx,CROSS,ATH-USD,5,0.00797826251,2004.117,80700.0,643.845784557,2026-01-30
dydx,CROSS,ATOM-USD,10,2.090961934,57055.128,75582.0,158039.084895588,2026-01-30
dydx,ISOLATED,AURORA-USD,20,0.15936812,0.0,0.0,0.0,2026-01-30
dydx,CROSS,AVAX-USD,10,10.92443381,249390.529,28856.8,315244.201568408,2026-01-30
dydx,CROSS,AVNT-USD,5,0.27430667576,98377.177,41400.0,11356.296376464,2026-01-30
dydx,CROSS,AXL-USD,5,0.071697951,13155.073,127651.0,9152.315143101,2026-01-30
dydx,ISOLATED,AXS-USD,20,2.137008188,0.0,729.0,1557.8789690519998,2026-01-30
dydx,ISOLATED,B3-USD,20,0.000714615662,0.0,0.0,0.0,2026-01-30
dydx,ISOLATED,BABY-USD,20,0.01828438145,0.0,0.0,0.0,2026-01-30
dydx,ISOLATED,BABYDOGE-USD,20,5.41236772e-10,0.0,0.0,0.0,2026-01-30
dydx,ISOLATED,BADGER-USD,20,0.4954,0.0,0.0,0.0,2026-01-30
dydx,ISOLATED,BANANA-USD,20,5.68204513,0.0,9.0,51.138406169999996,2026-01-30
dydx,CROSS,BCH-USD,10,538.7350012,116191.395,982.52,529317.913379024,2026-01-30
dydx,ISOLATED,BCUT-USD,20,0.04690073536,0.0,0.0,0.0,2026-01-30
dydx,CROSS,BEAM-USD,5,0.0028416484,0.0,849100.0,2412.84365644,2026-01-30
dydx,CROSS,BERA-USD,5,0.57208146,0.0,68.7,39.301996302000006,2026-01-30
dydx,ISOLATED,BICO-USD,20,0.0357167377,0.0,0.0,0.0,2026-01-30
dydx,CROSS,BLAST-USD,5,0.00063306864,0.0,2712400.0,1717.135379136,2026-01-30
dydx,CROSS,BLUR-USD,5,0.0255425503,10329.309,654740.0,16723.729383422,2026-01-30
dydx,CROSS,BNB-USD,10,842.2945068,214118.652,570.55,480571.13085474,2026-01-30
dydx,ISOLATED,BODEN-USD,20,0.0020638314,0.0,0.0,0.0,2026-01-30
dydx,ISOLATED,BOME-USD,20,0.000534238765,0.0,0.0,0.0,2026-01-30
dydx,CROSS,BONK-USD,10,8.1e-06,124528.124,14988100000.0,121403.61,2026-01-30
dydx,ISOLATED,BRETT-USD,20,0.0116234228,0.0,1970.0,22.898142916,2026-01-30
dydx,CROSS,BTC-USD,50,81917.49058,342550039.3704,459.7698,37663188.26046848,2026-01-30
dydx,ISOLATED,BTRUMP-USD,20,1.09441211e-06,0.0,0.0,0.0,2026-01-30
dydx,ISOLATED,CAKE-USD,20,1.712557572,0.0,20182.0,34562.836918103996,2026-01-30
